Date,Species,Latitude,Longitude,NumMosquitos,WnvPresent,Tavg,Depart,DewPoint,PrecipTotal,SeaLevel,ResultDir,AvgSpeed,r_humidity,Tavg_1week,Tavg_2week,DewPoint_1week,DewPoint_2week,PrecipTotal_1week,PrecipTotal_2week,AvgSpeed_1week,AvgSpeed_2week,r_humidity_1week,r_humidity_2week,Year,Month,Week,Day
2007-09-12,CULEX PIPIENS,41.801179,-87.679447,25,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX TERRITANS,41.801179,-87.679447,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.800737,-87.71188000000001,5,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.800737,-87.71188000000001,15,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.778296999999995,-87.752411,5,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.778296999999995,-87.752411,16,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,17,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.77166,-87.703047,31,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.759346,-87.745602,16,1,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.759346,-87.745602,3,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,9,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.768388,-87.678649,6,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX TERRITANS,41.768388,-87.678649,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.781416,-87.77653199999999,2,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.773215,-87.60088,4,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.773215,-87.60088,1,1,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.822536,-87.66634300000001,2,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,2,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.754676,-87.612922,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX TERRITANS,41.821582,-87.62779599999999,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.803422999999995,-87.642984,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,9,1,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.798697,-87.736812,5,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,32,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.776156,-87.778927,22,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.82561,-87.726549,6,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.673408,-87.599862,50,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.673408,-87.599862,50,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.673408,-87.599862,50,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.673408,-87.599862,50,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.726465000000005,-87.585413,10,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.726465000000005,-87.585413,3,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.726465000000005,-87.585413,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.726465000000005,-87.585413,42,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.726465000000005,-87.585413,23,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.726465000000005,-87.585413,50,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,20,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.678618,-87.559308,12,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.737052,-87.54306700000001,7,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,7,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.740641,-87.546587,25,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,8,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.680946,-87.535198,3,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.686398,-87.531635,18,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.686398,-87.531635,3,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.729669,-87.582699,3,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.704572,-87.56566600000001,2,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.704572,-87.56566600000001,32,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.74785,-87.70271600000001,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.775051,-87.65535600000001,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.644612,-87.60449799999999,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.717753,-87.531657,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.750498,-87.605294,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.702723999999996,-87.536497,41,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.984809000000006,-87.728492,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS/RESTUANS,41.772846,-87.740029,6,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.772846,-87.740029,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX PIPIENS,41.659112,-87.53869300000001,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-12,CULEX SALINARIUS,41.659112,-87.53869300000001,1,0,14,-8.0,43,0.0,30.11,5,6.0,65.08,21.0,22.285714285714285,56.57142857142857,57.0,0.1442857142857142,0.07214285714285718,10.814285714285717,8.535714285714283,64.42571428571426,59.50642857142856,2007,9,37,12
2007-09-18,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,24,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.95469,-87.800991,17,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,41.994991,-87.769279,5,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.994991,-87.769279,13,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.974089,-87.824812,3,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,41.9216,-87.666455,6,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.9216,-87.666455,7,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,41.891118,-87.65449100000001,3,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,2,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.867108,-87.654224,2,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.896282,-87.655232,1,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,2,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.921965,-87.632085,1,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,41.891126,-87.61156,2,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.891126,-87.61156,7,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX TERRITANS,41.891126,-87.61156,1,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.999128999999996,-87.795585,1,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,42.01743,-87.68776899999999,1,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,42.01743,-87.68776899999999,2,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.907645,-87.760886,4,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,41.981964000000005,-87.812827,6,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.981964000000005,-87.812827,21,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.944869,-87.832763,1,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX TERRITANS,41.944869,-87.832763,1,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,42.011601,-87.81150600000001,5,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS,42.011601,-87.81150600000001,9,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,41.94983,-87.69845699999999,2,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.94983,-87.69845699999999,1,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.979243,-87.750938,1,0,25,12.0,58,0.0,30.06,19,13.1,47.38,16.428571428571427,19.428571428571427,43.714285714285715,51.57142857142857,0.0,0.05357142857142846,9.428571428571425,9.86428571428572,58.74142857142856,61.123571428571424,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,41.986921,-87.689778,9,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX RESTUANS,41.986921,-87.689778,3,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.986921,-87.689778,10,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS/RESTUANS,41.801497999999995,-87.763416,1,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
2007-09-18,CULEX PIPIENS,41.801497999999995,-87.763416,11,0,26,12.0,57,0.0,30.05,19,12.8,41.32,17.428571428571427,20.214285714285715,43.42857142857143,51.357142857142854,0.0,0.07214285714285718,9.328571428571427,10.121428571428568,53.49285714285711,57.26,2007,9,38,18
